Sex,TargetMulti,Breed_Frequency,Issterilization,Size_LARGE,Size_MED,Size_PUPPY,Size_SMALL,Size_TOY,Size_X-LRG,Intake_Condition_HEALTHY,Intake_Condition_TREATABLE/MANAGEABLE,Intake_Condition_TREATABLE/REHAB,Intake_Condition_UNKNOWN,Intake_Condition_UNTREATABLE,Grouped_Color_Brindle/Patterned/Tricolor,Grouped_Color_Brown,Grouped_Color_Monochrome,Grouped_Color_Other,Age_log,daysShel_log
1,2,1694,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.6931471805599453
1,3,143,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.1972245773362196,3.332204510175204
1,3,819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.9889840465642745
0,0,62,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,2.5649493574615367
0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0
1,2,1694,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,0.6931471805599453
1,1,117,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0
1,2,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,1.791759469228055
0,0,833,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,4.836281906951478
1,1,445,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1.6094379124341003,3.044522437723423
0,2,117,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.9459101490553132,1.6094379124341003
0,0,445,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,3.6375861597263857
1,2,833,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1.9459101490553132
0,2,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.772588722239781,1.791759469228055
0,2,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0794415416798357,1.3862943611198906
0,0,78,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2.3978952727983707,4.219507705176107
0,2,117,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.0
0,3,819,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,4.343805421853684
0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3.1354942159291497
1,3,819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0794415416798357,2.70805020110221
0,2,379,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.9459101490553132,0.0
0,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6390573296152584,0.6931471805599453
1,0,514,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,2.772588722239781
1,2,44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.0794415416798357,1.0986122886681098
0,2,1694,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0986122886681098,1.3862943611198906
0,2,1694,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0.0
1,2,453,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.1972245773362196,0.0
0,3,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.0,2.5649493574615367
1,2,453,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0794415416798357,0.0
1,2,453,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.6094379124341003,1.3862943611198906
0,0,1080,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.6094379124341003,4.2626798770413155
1,2,48,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.4849066497880004,2.1972245773362196
1,3,411,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,3.828641396489095
0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3.7376696182833684
0,0,143,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471805599453,3.4011973816621555
0,3,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.970291913552122
0,0,1694,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,4.442651256490317
1,2,445,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.6931471805599453
0,2,1080,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.1780538303479458,0.6931471805599453
1,2,445,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.3978952727983707,0.0
1,2,28,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2.4849066497880004,0.0
1,1,7,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.0,4.897839799950911
0,0,411,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.9318256327243257
0,2,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.70805020110221,1.0986122886681098
1,0,819,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.9459101490553132,3.367295829986474
0,1,1694,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,2.833213344056216
0,2,819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.3978952727983707,0.6931471805599453
1,1,66,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.772588722239781,1.0986122886681098
0,2,514,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.791759469228055,1.791759469228055
1,2,453,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.5649493574615367,1.791759469228055
1,2,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.9459101490553132,3.367295829986474
1,2,1694,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.5649493574615367
1,2,453,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.0794415416798357,0.0
0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,5.0238805208462765
0,1,1694,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.3978952727983707
0,2,23,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.791759469228055,0.6931471805599453
1,0,411,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.970291913552122
1,2,514,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.5649493574615367,0.0
0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.912023005428146
0,1,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.3862943611198906,3.1780538303479458
0,2,453,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.302585092994046,1.3862943611198906
0,2,1694,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.5649493574615367,0.0
0,3,21,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.1972245773362196,2.6390573296152584
1,1,50,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.0986122886681098,2.3978952727983707
1,3,819,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2.5649493574615367
0,2,128,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.995732273553991,1.0986122886681098
0,2,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.4849066497880004,1.0986122886681098
0,0,126,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.791759469228055
0,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471805599453,2.302585092994046
0,2,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3862943611198906,2.4849066497880004
0,3,1080,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.1972245773362196,3.6109179126442243
0,0,1694,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,5.4510384535657
0,2,69,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.9459101490553132,0.0
0,0,833,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,4.634728988229636
1,2,11,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2.3978952727983707,0.0
0,0,28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.772588722239781
1,2,819,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0
1,2,453,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2.1972245773362196,0.0
1,3,411,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.1972245773362196,3.4657359027997265
1,0,11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0986122886681098,4.189654742026425
0,2,88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.6931471805599453
0,2,1694,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.1972245773362196,0.0
0,3,514,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.970291913552122
1,0,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.9459101490553132,3.332204510175204
0,3,159,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.6094379124341003,3.7376696182833684
1,1,36,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.6094379124341003,2.70805020110221
0,3,93,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,1.9459101490553132
1,0,28,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.367295829986474
1,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.1972245773362196,2.1972245773362196
0,2,833,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.6094379124341003,0.6931471805599453
0,2,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0986122886681098,2.4849066497880004
0,3,128,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.5649493574615367,3.367295829986474
1,0,411,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2.0794415416798357
0,2,833,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.9459101490553132
1,0,21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.258096538021482
0,1,19,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6931471805599453,3.091042453358316
1,3,445,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,3.367295829986474
0,2,1080,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.6931471805599453
0,2,1080,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.5649493574615367,0.6931471805599453
0,0,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1.0986122886681098,4.060443010546419
0,2,819,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0.0
1,2,88,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0986122886681098,1.0986122886681098
1,2,514,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.4849066497880004,1.6094379124341003
0,2,8,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,1.0986122886681098
0,0,213,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,2.833213344056216
1,0,1694,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,2.8903717578961645
0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,4.0943445622221
1,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.3978952727983707,0.0
1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6931471805599453,5.262690188904886
0,2,1694,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0
1,3,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,3.4339872044851463
0,3,14,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0
0,3,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,3.6888794541139363
1,3,1694,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.9459101490553132,4.07753744390572
1,1,819,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.6094379124341003,3.4965075614664802
1,0,1080,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.0794415416798357,3.4011973816621555
0,2,22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.5649493574615367,0.0
0,1,1080,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.70805020110221,2.4849066497880004
0,1,819,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.6094379124341003,3.4339872044851463
0,3,819,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,3.4339872044851463
0,2,151,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.791759469228055,0.6931471805599453
1,2,31,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0
0,2,44,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.6390573296152584,1.0986122886681098
0,2,1080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.6931471805599453
1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,3.6109179126442243
1,2,213,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.1972245773362196,0.6931471805599453
0,2,411,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0986122886681098,0.0
1,3,833,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.332204510175204
1,0,88,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931471805599453,2.3978952727983707
1,2,445,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0
0,2,213,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.4849066497880004,0.0
1,0,1080,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1.791759469228055,4.454347296253507
0,2,1694,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.6931471805599453
0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.6931471805599453,2.772588722239781
0,0,62,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.772588722239781
1,3,213,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,3.8066624897703196
1,3,93,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2.3978952727983707,2.772588722239781
1,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,3.4011973816621555
0,2,833,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0
1,2,213,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.0986122886681098,1.0986122886681098
1,0,514,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0986122886681098,3.258096538021482
1,2,1694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.791759469228055,2.4849066497880004
0,2,453,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.791759469228055,0.6931471805599453
1,2,1080,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.4849066497880004,0.6931471805599453
1,0,445,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.791759469228055,3.1354942159291497
0,0,213,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,3.295836866004329
1,2,453,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.4849066497880004,0.0
1,0,1694,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,3.044522437723423
0,3,1080,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.6094379124341003,3.7612001156935624
0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.044522437723423
1,2,51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.3978952727983707,0.6931471805599453
1,1,91,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0986122886681098,5.123963979403259
1,2,18,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.302585092994046,1.0986122886681098
1,1,1694,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,3.4657359027997265
0,3,113,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.6931471805599453,1.791759469228055
1,0,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.9444389791664403
0,2,1694,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,3.1354942159291497
0,2,819,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.6094379124341003,1.0986122886681098
0,2,1694,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1.6094379124341003
1,3,28,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,2.4849066497880004
1,2,119,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.1972245773362196
1,2,66,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.0,2.0794415416798357
1,2,453,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.6094379124341003,0.0
1,2,833,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.70805020110221
0,2,44,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.9459101490553132,0.0
1,1,33,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.6390573296152584,1.3862943611198906
1,2,213,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2.0794415416798357,0.0
0,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0.6931471805599453,1.6094379124341003
1,2,514,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,1.3862943611198906
1,0,54,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,3.258096538021482
0,2,55,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.6931471805599453
0,2,213,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0.0
1,0,67,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.9512437185814275
1,0,1694,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,3.970291913552122
0,0,126,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,2.70805020110221
0,2,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.1972245773362196,0.0
0,0,38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.0986122886681098,3.044522437723423
1,3,48,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.3978952727983707,3.2188758248682006
1,2,819,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.6931471805599453
1,0,117,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,4.2626798770413155
0,2,1694,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.6931471805599453
0,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.6931471805599453,4.51085950651685
0,2,833,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453
0,2,445,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,1.791759469228055
1,3,379,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,3.713572066704308
0,2,819,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0.0
1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.9459101490553132,0.6931471805599453
0,0,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.0,2.772588722239781
1,2,117,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.0
1,0,453,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.6931471805599453,3.258096538021482
1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,2.772588722239781
0,0,21,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.6931471805599453,1.6094379124341003
1,1,411,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0
1,2,819,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.6931471805599453
1,2,66,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0
1,3,833,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0986122886681098,3.367295829986474
1,2,453,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.3978952727983707,0.0
0,2,12,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.0794415416798357,0.0
1,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.1972245773362196,0.0
0,0,1694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.5649493574615367,4.143134726391533
0,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.6931471805599453
0,2,88,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.302585092994046,0.0
0,0,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.791759469228055,2.1972245773362196
0,3,453,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.3862943611198906,3.044522437723423
1,0,1694,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.3862943611198906,1.3862943611198906
1,2,833,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,1.6094379124341003
1,1,13,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1.3862943611198906,3.6635616461296463
1,3,69,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.3978952727983707,2.8903717578961645
1,0,69,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.6931471805599453,2.4849066497880004
0,0,128,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,2.6390573296152584
1,2,24,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.4849066497880004,1.9459101490553132
0,2,14,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0986122886681098
1,2,57,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.1972245773362196,0.0
0,2,819,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0986122886681098,0.0
0,2,514,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453
0,2,29,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2.4849066497880004,1.3862943611198906
1,3,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0,3.1354942159291497
0,2,64,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.6931471805599453,0.0
1,2,379,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2.1972245773362196,1.791759469228055
0,2,833,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.6931471805599453
0,3,514,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.3862943611198906,3.2188758248682006
1,2,66,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1.3862943611198906
1,2,6,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0986122886681098,0.0
1,2,151,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.3978952727983707,0.0
1,0,1080,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.6931471805599453,2.5649493574615367
1,3,411,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,4.04305126783455
0,2,819,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,0.0
1,2,445,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453
1,2,159,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2.302585092994046,0.0
1,3,143,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0986122886681098
0,0,411,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,3.367295829986474
0,2,1694,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1.6094379124341003,3.4339872044851463
0,2,411,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,1.0986122886681098
0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.3978952727983707,0.6931471805599453
1,1,1694,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.6931471805599453,3.6109179126442243
0,0,213,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.6109179126442243
1,2,833,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.3862943611198906,2.3978952727983707
0,0,29,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,3.258096538021482
1,2,1694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.9459101490553132,1.3862943611198906
1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.6094379124341003,3.332204510175204
1,3,819,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.9459101490553132
1,0,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0986122886681098,3.367295829986474
0,0,445,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0986122886681098,2.8903717578961645
0,2,79,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,1.0986122886681098
0,2,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.3862943611198906,0.0
0,2,514,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.0986122886681098,0.6931471805599453
1,2,1694,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.6931471805599453,1.0986122886681098
0,2,1694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,1.0986122886681098
0,2,514,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2.772588722239781,0.0
0,0,14,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.791759469228055
0,2,1080,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2.70805020110221,0.6931471805599453
0,2,79,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6931471805599453,2.5649493574615367
1,1,445,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.6094379124341003,2.70805020110221
0,3,514,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.6931471805599453,2.302585092994046
